accession,model_name,embedding_type_id,layer_index,go_id,category,evidence_code,go_description,distance,protein_id,organism,gene_name,support_count,reliability_index,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference,distance_metric,distance_threshold,model_support,n_models_total,model_consistency,layer_support,n_layers_model,layer_support_norm,support_count_norm,collapsed_support_norm,alignment_norm,score,best_model,best_layer,score_global
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0015464,F,IDA,acetylcholine receptor activity,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,2,2,"GO:0004888, GO:0038023",15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.2,0.2277995,0.34679992000000004,Prost-T5,12,0.34679992000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0015636,F,IMP,short-chain fatty acid transmembrane transporter activity,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0015643,F,IDA,toxic substance binding,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015675,P,IDA,nickel cation transport,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015676,P,IDA,vanadium ion transport,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015692,P,IDA,lead ion transport,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0015793,P,IDA,glycerol transmembrane transport,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0015911,P,IDA,long-chain fatty acid import across plasma membrane,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,3,3,"GO:0015908, GO:0015909, GO:0044539",15.8416,30.297,-142,35.4455,505,359,472,cosine,0,5,5,1.0,2,4,0.5,0.1,0.3,0.230693,0.49183888000000003,ESM,33,0.49183888000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0015912,P,IMP,short-chain fatty acid transport,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,1,1,GO:0015908,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.230693,0.29183888,ESM,33,0.29183888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0016175,F,IDA,superoxide-generating NAD(P)H oxidase activity,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0016235,C,IDA,aggresome,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0016323,C,TAS,basolateral plasma membrane,0.0084,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9916,2,1,GO:0016020,16.1479,27.821,33,39.6887,514,359,465,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.2198445,0.56183112,ESM3c,24,0.56183112
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0016324,C,IDA,apical plasma membrane,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,2,0.9981,1,1,GO:0016020,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,4,4,1.0,0.2,0.1,0.2225085,0.5632973600000001,Ankh3-Large,32,0.5632973600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0016485,P,IDA,protein processing,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0016492,F,IDA,G protein-coupled neurotensin receptor activity,0.0014,NTR1_HUMAN,Homo sapiens (Human).,NTSR1,1,0.9986,6,4,"GO:0004888, GO:0004930, GO:0008528, GO:0038023",21.659,37.0968,156,20.9677,434,359,418,cosine,0,5,5,1.0,3,4,0.75,0.1,0.6,0.293779,0.59878064,Prost-T5,12,0.59878064
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0016495,F,IDA,C-X3-C chemokine receptor activity,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,6,4,"GO:0004888, GO:0004930, GO:0004950, GO:0038023",29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.6,0.369272,0.6510195200000001,Prost-T5,12,0.6510195200000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0016525,P,IDA,negative regulation of angiogenesis,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0016607,C,IDA,nuclear speck,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,0,0,,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.170767,0.27375471999999995,ESM3c,18,0.27375471999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0017081,F,IDA,chloride channel regulator activity,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0017147,F,IPI,Wnt-protein binding,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,0,0,,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.0,0.208333,0.41619728000000006,Prost-T5,12,0.41619728000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0019065,P,IDA,receptor-mediated endocytosis of virus by host cell,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,2,2,"GO:0046718, GO:0075509",13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.2,0.18300650000000002,0.41260904,Ankh3-Large,40,0.41260904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0019229,P,IDA,regulation of vasoconstriction,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,1,1,GO:0097746,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,1.0,0.672,Prost-T5,12,0.672
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0019722,P,IDA,calcium-mediated signaling,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,3,2,"GO:0007165, GO:0035556",100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.3,1.0,0.7040000000000001,Prot-T5,24,0.7040000000000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0019772,F,IDA,low-affinity IgG receptor activity,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,1,1,GO:0038023,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231865,0.2945544,ESM3c,24,0.2945544
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0019827,P,IMP,stem cell population maintenance,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,0,0,,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.0,0.208333,0.41619728000000006,Prost-T5,12,0.41619728000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0019852,P,TAS,L-ascorbic acid metabolic process,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0019864,F,IDA,IgG binding,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,1,1,GO:0044877,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231865,0.2945544,ESM3c,24,0.2945544
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0019885,P,IDA,antigen processing and presentation of endogenous peptide antigen via MHC class I,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,0,0,,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.170767,0.27375471999999995,ESM3c,18,0.27375471999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0019901,F,IPI,protein kinase binding,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2198445,0.49067912,ESM3c,18,0.49067912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0019915,P,IMP,lipid storage,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0019934,P,IDA,cGMP-mediated signaling,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,2,2,"GO:0007165, GO:0035556",13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.231806,0.31656096,Ankh3-Large,24,0.31656096
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0019957,F,IPI,C-C chemokine binding,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0019960,F,IDA,C-X3-C chemokine binding,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.369272,0.55501952,Prost-T5,12,0.55501952
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0021670,P,IEP,lateral ventricle development,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0022848,F,IDA,acetylcholine-gated monoatomic cation-selective channel activity,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,2,2,"GO:0005216, GO:0038023",15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.2,0.2277995,0.34679992000000004,Prost-T5,12,0.34679992000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0023029,F,IPI,MHC class Ib protein binding,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,1,1,GO:0005102,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.170767,0.28975471999999997,ESM3c,18,0.28975471999999997
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0030036,P,TAS,actin cytoskeleton organization,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0030054,C,IDA,cell junction,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0030155,P,IDA,regulation of cell adhesion,0.0005,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9995,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.56190384,Ankh3-Large,24,0.56190384
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0030157,P,IEP,pancreatic juice secretion,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0030165,F,IPI,PDZ domain binding,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.21586299999999997,0.45805808000000003,ESM3c,35,0.45805808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0030168,P,IDA,platelet activation,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0030169,F,IDA,low-density lipoprotein particle binding,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,2,2,"GO:0044877, GO:0071813",15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.230693,0.30783888,ESM,33,0.30783888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0030171,F,IDA,voltage-gated proton channel activity,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,1,1,GO:0022843,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.2289475,0.2990316,ESM3c,18,0.2990316
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0030184,F,IDA,nitric oxide transmembrane transporter activity,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0022857,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0030185,P,IDA,nitric oxide transport,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0030194,P,IDA,positive regulation of blood coagulation,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,2,2,"GO:0030193, GO:0090303",21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.3133485,0.57791176,Prost-T5,12,0.57791176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0030425,C,IDA,dendrite,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,1,1,GO:0043005,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.1,0.21586299999999997,0.39405808000000003,ESM3c,35,0.39405808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0030426,C,IDA,growth cone,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0030496,C,IDA,midbody,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0030666,C,TAS,endocytic vesicle membrane,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,2,1,GO:0016020,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.230693,0.30783888,ESM,33,0.30783888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0030670,C,TAS,phagocytic vesicle membrane,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,1,1,GO:0016020,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.170767,0.28975471999999997,ESM3c,18,0.28975471999999997
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0030864,C,IDA,cortical actin cytoskeleton,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0030950,P,IMP,establishment or maintenance of actin cytoskeleton polarity,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0031092,C,TAS,platelet alpha granule membrane,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,2,1,GO:0016020,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.230693,0.30783888,ESM,33,0.30783888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0031094,C,IDA,platelet dense tubular network,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,1,1,GO:0043231,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.3133485,0.56191176,Prost-T5,12,0.56191176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0031252,C,IDA,cell leading edge,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0031267,F,IPI,small GTPase binding,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0031526,C,IDA,brush border membrane,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0016020,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0031625,F,IPI,ubiquitin protein ligase binding,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0031664,P,TAS,regulation of lipopolysaccharide-mediated signaling pathway,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0031696,F,IPI,alpha-2C adrenergic receptor binding,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,1,1,GO:0005102,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.1,0.2198445,0.47467912,ESM3c,18,0.47467912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0031711,F,IPI,bradykinin receptor binding,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,2,1,GO:0005102,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,1.0,0.6880000000000001,Prot-T5,24,0.6880000000000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0031737,F,IDA,CX3C chemokine receptor binding,0.0012,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9988,2,1,GO:0005102,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.369272,0.58689152,Prot-T5,24,0.58689152
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0031902,C,IDA,late endosome membrane,0.003,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.997,2,2,"GO:0010008, GO:0016020",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.2,0.2225085,0.52312136,Ankh3-Large,40,0.52312136
